time [ms], ACyl_LC [bar], ACyl_SC [bar], Swing_L [bar], Swing_R [bar], BCyl_LC [bar], BCyl_SC [bar], KCyl_LC [bar], KCyl_SC [bar], Body_Pitch_Angle [rad], Body_Roll_Angle [rad], Boom_Joint_Angle [rad], Arm_Joint_Angle [rad], Bkt_Joint_Angle [rad], Swing_Angle [rad], Boom_Joint_Rate [rad/s], Arm_Joint_Rate [rad/s], Bkt_Joint_Rate [rad/s], Swing_Rate [rad/s], GPS_Easting [m], GPS_Northing [m], GPS_Elevation [m], GPS_Latitude [deg], GPS_Longitude [deg], GPS_Sea_Level [m]
3424.966335, 4.600000, 4.700000, 0.000000, 0.000000, 5.500000, 6.100000, 3.100000, 4.200000, -0.009949, 0.004189, -1.008430, 0.539678, -0.650135, -0.937417, -0.001184, 0.000420, 0.000419, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3425.066345, 5.500000, 5.900000, 0.000000, 0.000000, 3.400000, 2.400000, 4.400000, 4.200000, -0.009949, 0.004363, -1.008430, 0.539678, -0.650135, -0.937417, -0.001510, 0.000446, 0.000265, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3425.166334, 3.800000, 3.700000, 0.000000, 0.000000, 4.200000, 3.800000, 4.100000, 5.700000, -0.010123, 0.004363, -1.008255, 0.539678, -0.650135, -0.937417, -0.001505, 0.000266, 0.000141, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3425.265342, 5.500000, 3.200000, 0.000000, 0.000000, 3.700000, 4.400000, 2.800000, 4.600000, -0.010123, 0.004363, -1.008255, 0.539678, -0.650135, -0.937417, -0.001073, 0.000123, 0.000045, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3425.364376, 3.400000, 4.300000, 0.000000, 0.000000, 6.000000, 3.300000, 2.600000, 6.300000, -0.010123, 0.004363, -1.008255, 0.539678, -0.650135, -0.937417, -0.000530, 0.000013, -0.000028, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3425.662417, 4.500000, 3.700000, 0.000000, 0.000000, 3.700000, 3.600000, 3.400000, 3.900000, -0.010123, 0.004363, -1.008255, 0.539678, -0.649961, -0.937417, -0.000110, -0.000068, 0.000101, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3425.762416, 4.500000, 2.800000, 0.000000, 0.000000, 4.200000, 3.700000, 3.600000, 6.100000, -0.010298, 0.004363, -1.008255, 0.539678, -0.649961, -0.937417, 0.000202, -0.000125, 0.000555, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3425.862408, 5.000000, 5.300000, 0.000000, 0.000000, 4.900000, 2.800000, 3.700000, 6.700000, -0.010298, 0.004363, -1.008255, 0.539503, -0.649961, -0.937417, 0.000422, -0.000343, 0.001046, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3426.060492, 5.600000, 3.900000, 0.000000, 0.000000, 2.900000, 3.900000, 4.900000, 5.700000, -0.010298, 0.004363, -1.008255, 0.539503, -0.649961, -0.937417, 0.000566, -0.000853, 0.001362, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3426.360502, 6.400000, 3.600000, 0.000000, 0.000000, 4.600000, 4.400000, 4.500000, 5.800000, -0.010472, 0.004363, -1.008255, 0.539678, -0.649961, -0.937417, 0.000648, -0.001192, 0.001537, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3426.460505, 5.800000, 5.600000, 0.000000, 0.000000, 4.800000, 4.800000, 3.500000, 6.000000, -0.010123, 0.004363, -1.008255, 0.539503, -0.649961, -0.937417, 0.000681, -0.001207, 0.001601, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3426.560524, 4.400000, 4.300000, 0.000000, 0.000000, 4.300000, 2.200000, 5.100000, 5.100000, -0.010298, 0.004363, -1.008255, 0.539678, -0.650135, -0.937417, 0.000676, -0.001169, 0.001400, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3426.759603, 5.900000, 4.300000, 0.000000, 0.000000, 4.100000, 3.500000, 5.800000, 5.400000, -0.009949, 0.004537, -1.008255, 0.539678, -0.650135, -0.937417, 0.000645, -0.000909, 0.000830, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3427.057584, 4.700000, 4.000000, 0.000000, 0.000000, 4.800000, 6.100000, 3.600000, 4.900000, -0.010123, 0.004363, -1.008255, 0.539678, -0.650135, -0.937417, 0.000595, -0.000499, 0.000197, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3427.156654, 3.800000, 5.100000, 0.000000, 0.000000, 5.200000, 3.200000, 4.100000, 5.100000, -0.010123, 0.004363, -1.008255, 0.539678, -0.650135, -0.937417, 0.000534, -0.000178, -0.000275, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3427.256594, 4.200000, 4.800000, 0.000000, 0.000000, 4.200000, 4.900000, 4.200000, 6.300000, -0.010298, 0.004189, -1.008255, 0.539852, -0.650135, -0.937417, 0.000467, 0.000246, -0.000610, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3427.454703, 4.700000, 4.000000, 0.000000, 0.000000, 4.300000, 4.400000, 3.900000, 6.100000, -0.010298, 0.004363, -1.008255, 0.539852, -0.650135, -0.937417, 0.000398, 0.000910, -0.000829, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3427.753697, 5.600000, 5.200000, 0.000000, 0.000000, 6.600000, 3.600000, 4.200000, 5.900000, -0.010647, 0.004363, -1.008080, 0.539852, -0.650135, -0.937417, 0.000513, 0.001540, -0.000956, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3427.853679, 6.200000, 5.300000, 0.000000, 0.000000, 5.500000, 4.400000, 5.200000, 7.100000, -0.010472, 0.004363, -1.008080, 0.539852, -0.650135, -0.937417, 0.000941, 0.001937, -0.001008, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3427.953692, 5.600000, 6.300000, 0.000000, 0.000000, 4.600000, 5.600000, 2.900000, 4.500000, -0.010472, 0.004363, -1.008080, 0.539678, -0.650135, -0.937417, 0.001397, 0.001967, -0.001005, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3428.052731, 5.700000, 3.200000, 0.000000, 0.000000, 6.100000, 4.200000, 4.300000, 5.000000, -0.010472, 0.004363, -1.008080, 0.539678, -0.650135, -0.937417, 0.001673, 0.001542, -0.000960, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3428.451729, 4.800000, 4.800000, 0.000000, 0.000000, 5.200000, 6.000000, 5.000000, 6.400000, -0.010123, 0.004363, -1.008255, 0.539678, -0.650135, -0.937417, 0.001623, 0.000985, -0.000888, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3428.550780, 4.900000, 6.100000, 0.000000, 0.000000, 6.500000, 3.600000, 3.300000, 4.600000, -0.010123, 0.004363, -1.008255, 0.539678, -0.650135, -0.937417, 0.001154, 0.000537, -0.000798, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3428.649781, 4.700000, 4.500000, 0.000000, 0.000000, 5.400000, 3.300000, 4.200000, 4.900000, -0.010123, 0.004363, -1.008255, 0.539678, -0.650135, -0.937417, 0.000581, 0.000185, -0.000698, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3428.848787, 4.700000, 4.000000, 0.000000, 0.000000, 4.700000, 5.100000, 5.100000, 4.700000, -0.010298, 0.004189, -1.008255, 0.539678, -0.650135, -0.937417, 0.000136, -0.000080, -0.000596, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3429.047831, 5.700000, 4.800000, 0.000000, 0.000000, 4.300000, 4.100000, 3.900000, 6.400000, -0.010298, 0.004363, -1.008255, 0.539678, -0.650135, -0.937417, -0.000195, -0.000271, -0.000497, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3429.147822, 4.100000, 5.700000, 0.000000, 0.000000, 5.000000, 5.100000, 4.500000, 4.300000, -0.010298, 0.004363, -1.008255, 0.539678, -0.650135, -0.937417, -0.000430, -0.000399, -0.000403, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3429.247807, 5.100000, 4.700000, 0.000000, 0.000000, 5.400000, 3.400000, 4.300000, 4.600000, -0.010298, 0.004363, -1.008255, 0.539678, -0.649961, -0.937417, -0.000584, -0.000477, -0.000137, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3429.445870, 3.300000, 5.200000, 0.000000, 0.000000, 3.400000, 3.500000, 4.200000, 5.500000, -0.010298, 0.004189, -1.008255, 0.539678, -0.649961, -0.937417, -0.000672, -0.000514, 0.000428, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3429.645863, 4.900000, 3.700000, 0.000000, 0.000000, 4.100000, 3.700000, 4.100000, 6.400000, -0.010298, 0.004189, -1.008255, 0.539678, -0.649961, -0.937417, -0.000709, -0.000519, 0.001006, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3429.744903, 5.100000, 5.900000, 0.000000, 0.000000, 4.400000, 3.800000, 5.500000, 5.100000, -0.010123, 0.004363, -1.008255, 0.539503, -0.649961, -0.937417, -0.000706, -0.000684, 0.001387, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3429.844879, 4.100000, 4.400000, 0.000000, 0.000000, 3.700000, 4.200000, 5.000000, 4.500000, -0.010123, 0.004189, -1.008255, 0.539678, -0.649961, -0.937417, -0.000675, -0.000959, 0.001608, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3429.944877, 4.300000, 5.600000, 0.000000, 0.000000, 3.900000, 5.100000, 3.600000, 4.500000, -0.009949, 0.004189, -1.008255, 0.539678, -0.649961, -0.937417, -0.000624, -0.000937, 0.001703, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3430.043922, 4.800000, 5.200000, 0.000000, 0.000000, 6.100000, 2.900000, 4.700000, 6.200000, -0.010123, 0.004363, -1.008255, 0.539678, -0.649961, -0.937417, -0.000560, -0.000700, 0.001702, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3430.343943, 5.800000, 5.000000, 0.000000, 0.000000, 4.500000, 3.100000, 4.800000, 4.700000, -0.010123, 0.004363, -1.008255, 0.539678, -0.649961, -0.937417, -0.000491, -0.000498, 0.001630, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3430.442946, 4.300000, 4.600000, 0.000000, 0.000000, 4.100000, 4.800000, 5.300000, 5.700000, -0.010123, 0.004363, -1.008255, 0.539678, -0.650135, -0.937417, -0.000419, -0.000328, 0.001328, 0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3430.542950, 5.800000, 4.500000, 0.000000, 0.000000, 3.900000, 3.200000, 6.100000, 5.700000, -0.010123, 0.004363, -1.008255, 0.539678, -0.650135, -0.937417, -0.000349, -0.000191, 0.000688, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3430.641978, 6.400000, 4.200000, 0.000000, 0.000000, 56.500000, 6.200000, 3.900000, 7.100000, -0.010298, 0.004363, -1.008255, 0.539678, -0.650135, -0.937417, -0.000283, -0.000082, 0.000008, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3431.040049, 7.800000, 6.200000, 0.000000, 0.000000, 75.199997, 3.500000, 5.100000, 7.200000, -0.010123, 0.004363, -1.008255, 0.539503, -0.649961, -0.937417, -0.000223, -0.000180, -0.000308, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3431.139066, 5.600000, 5.400000, 0.000000, 0.000000, 77.199997, 5.800000, 5.000000, 5.900000, -0.010123, 0.004363, -1.008255, 0.539503, -0.649961, -0.937417, -0.000170, -0.000610, -0.000164, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3431.337103, 4.900000, 6.100000, 0.000000, 0.000000, 79.800003, 5.800000, 4.000000, 6.300000, -0.009949, 0.004363, -1.008430, 0.539678, -0.649961, -0.937417, -0.000305, -0.000900, 0.000130, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3431.636141, 7.300000, 6.000000, 0.000000, 0.000000, 96.000000, 4.700000, 7.500000, 5.200000, -0.010123, 0.004363, -1.008430, 0.539852, -0.649961, -0.937417, -0.000757, -0.000528, 0.000340, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3431.736148, 5.600000, 5.500000, 0.000000, 0.000000, 99.800003, 4.600000, 5.600000, 6.300000, -0.010123, 0.004363, -1.008430, 0.539852, -0.649961, -0.937417, -0.001238, 0.000312, 0.000480, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3431.835157, 6.500000, 4.200000, 0.000000, 0.000000, 102.199997, 4.000000, 4.500000, 5.600000, -0.009949, 0.004363, -1.008430, 0.539852, -0.649961, -0.937417, -0.001539, 0.001096, 0.000562, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3431.934238, 6.300000, 5.300000, 0.000000, 0.000000, 103.400002, 4.800000, 4.100000, 5.100000, -0.009600, 0.004537, -1.008779, 0.539678, -0.649961, -0.937417, -0.002058, 0.001443, 0.000599, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3432.234229, 5.900000, 4.800000, 0.000000, 0.000000, 104.699997, 6.100000, 4.700000, 5.400000, -0.008029, 0.005410, -1.009302, 0.539678, -0.649786, -0.937417, -0.003626, 0.001273, 0.000783, -0.000000, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3432.333243, 8.700000, 4.600000, 0.000000, 0.000000, 101.699997, 4.600000, 4.900000, 6.300000, -0.007331, 0.005585, -1.009477, 0.539503, -0.649786, -0.937242, -0.006263, 0.000733, 0.001250, 0.000182, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3432.432298, 4.100000, 5.300000, 0.000000, 0.000000, 102.099998, 4.500000, 4.900000, 6.900000, -0.007331, 0.005585, -1.009302, 0.540201, -0.649961, -0.936020, -0.008661, 0.000668, 0.001540, 0.001943, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3432.532234, 6.500000, 4.800000, 0.000000, 0.000000, 101.300003, 7.400000, 6.400000, 5.500000, -0.007505, 0.005585, -1.009477, 0.540201, -0.649961, -0.935148, -0.010056, 0.001870, 0.001323, 0.006795, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3432.631299, 4.800000, 5.100000, 0.000000, 0.000000, 100.300003, 5.800000, 5.800000, 5.000000, -0.007505, 0.005585, -1.009477, 0.539678, -0.649961, -0.933751, -0.010842, 0.002854, 0.000928, 0.014614, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3432.930333, 5.900000, 5.000000, 0.000000, 0.000000, 101.500000, 3.700000, 5.900000, 5.600000, -0.007679, 0.005410, -1.009302, 0.539678, -0.649612, -0.930261, -0.010965, 0.002362, 0.000962, 0.027189, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3433.029351, 4.100000, 5.500000, 0.000000, 0.000000, 100.900002, 4.500000, 5.100000, 5.200000, -0.007854, 0.005236, -1.009477, 0.539678, -0.649612, -0.929039, -0.010415, 0.001359, 0.001678, 0.045287, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3433.129340, 5.000000, 4.500000, 0.000000, 0.000000, 102.300003, 4.900000, 4.100000, 7.100000, -0.007854, 0.005061, -1.009477, 0.539328, -0.649786, -0.927992, -0.009761, 0.000203, 0.002314, 0.063932, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3433.228409, 5.200000, 6.300000, 0.000000, 0.000000, 99.300003, 3.300000, 3.900000, 6.200000, -0.008029, 0.005061, -1.008779, 0.539678, -0.650135, -0.926770, -0.008331, -0.001018, 0.001956, 0.079657, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3433.328340, 5.800000, 5.700000, 0.000000, 0.000000, 101.699997, 5.100000, 5.300000, 6.100000, -0.008029, 0.004887, -1.008953, 0.539503, -0.650135, -0.925549, -0.005657, -0.001686, 0.000701, 0.092770, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3433.527410, 5.900000, 5.300000, 0.000000, 0.000000, 101.000000, 4.200000, 4.500000, 5.600000, -0.008029, 0.004887, -1.009128, 0.539154, -0.650135, -0.923628, -0.003283, -0.002469, -0.000611, 0.104330, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3433.726440, 5.800000, 5.200000, 0.000000, 0.000000, 101.300003, 4.100000, 3.900000, 5.700000, -0.008378, 0.004712, -1.008604, 0.539328, -0.650135, -0.921883, -0.001407, -0.003670, -0.001546, 0.115547, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3433.825502, 4.200000, 6.100000, 0.000000, 0.000000, 100.500000, 4.500000, 5.000000, 6.200000, -0.008727, 0.004712, -1.008604, 0.538980, -0.650135, -0.921011, 0.000939, -0.004759, -0.002167, 0.125500, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3433.925505, 6.500000, 5.700000, 0.000000, 0.000000, 100.800003, 3.700000, 5.000000, 6.000000, -0.009774, 0.004363, -1.008430, 0.539503, -0.650485, -0.921011, 0.003344, -0.005361, -0.002895, 0.131198, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3434.024519, 6.600000, 4.300000, 0.000000, 0.000000, 100.599998, 3.800000, 6.600000, 6.900000, -0.009774, 0.004363, -1.008430, 0.539503, -0.650310, -0.921011, 0.005332, -0.004847, -0.003857, 0.130809, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
